tree_id,member_id_1,member_id_2,married_at,ended_at,status
7006,1090485,1090490,1568-01-01,1582-12-31,ended
7006,1090588,1090589,1592-01-01,1619-12-31,ended
7006,1090590,1090591,1591-01-01,1622-12-31,ended
7006,1090592,1090593,1589-01-01,1641-12-31,ended
7006,1090594,1090595,1587-01-01,1624-12-31,ended
7006,1090596,1090597,1588-01-01,1633-12-31,ended
7006,1090598,1090599,1590-01-01,1618-12-31,ended
7006,1090600,1090601,1589-01-01,1628-12-31,ended
7006,1090602,1090603,1586-01-01,1615-12-31,ended
7006,1090604,1090605,1588-01-01,1617-12-31,ended
7006,1090606,1090607,1591-01-01,1612-12-31,ended
7006,1090608,1090609,1590-01-01,1655-12-31,ended
7006,1090610,1090611,1586-01-01,1623-12-31,ended
7006,1090612,1090613,1592-01-01,1612-12-31,ended
7006,1090614,1090615,1589-01-01,1647-12-31,ended
7006,1090616,1090617,1589-01-01,1590-12-31,ended
7006,1090618,1090619,1587-01-01,1638-12-31,ended
7006,1090620,1090621,1591-01-01,1661-12-31,ended
7006,1090622,1090623,1588-01-01,1649-12-31,ended
7006,1090624,1090625,1589-01-01,1603-12-31,ended
7006,1090626,1090627,1587-01-01,1620-12-31,ended
7006,1090628,1090629,1589-01-01,1642-12-31,ended
7006,1090630,1090631,1588-01-01,1643-12-31,ended
7006,1090632,1090633,1589-01-01,1606-12-31,ended
7006,1090634,1090635,1590-01-01,1621-12-31,ended
7006,1090636,1090637,1588-01-01,1659-12-31,ended
7006,1090638,1090639,1587-01-01,1588-12-31,ended
7006,1090640,1090641,1586-01-01,1626-12-31,ended
7006,1090642,1090643,1586-01-01,1618-12-31,ended
7006,1090644,1090645,1588-01-01,1637-12-31,ended
7006,1090646,1090647,1591-01-01,1625-12-31,ended
7006,1090648,1090649,1588-01-01,1632-12-31,ended
7006,1090650,1090651,1586-01-01,1609-12-31,ended
7006,1090652,1090653,1588-01-01,1609-12-31,ended
7006,1090654,1090655,1588-01-01,1639-12-31,ended
7006,1090656,1090657,1589-01-01,1628-12-31,ended
7006,1090658,1090659,1588-01-01,1622-12-31,ended
7006,1090660,1090661,1589-01-01,1601-12-31,ended
7006,1090662,1090663,1588-01-01,1660-12-31,ended
7006,1090664,1090665,1590-01-01,1646-12-31,ended
7006,1090666,1090667,1586-01-01,1613-12-31,ended
7006,1090668,1090669,1589-01-01,1619-12-31,ended
7006,1090670,1090671,1589-01-01,1624-12-31,ended
7006,1090672,1090673,1586-01-01,1647-12-31,ended
7006,1090674,1090675,1589-01-01,1625-12-31,ended
7006,1090676,1090677,1591-01-01,1632-12-31,ended
7006,1090678,1090679,1589-01-01,1615-12-31,ended
7006,1090680,1090681,1588-01-01,1660-12-31,ended
7006,1090682,1090683,1588-01-01,1628-12-31,ended
7006,1090684,1090685,1590-01-01,1640-12-31,ended
7006,1090686,1090687,1592-01-01,1616-12-31,ended
7006,1090688,1090689,1588-01-01,1623-12-31,ended
7006,1090690,1090691,1588-01-01,1617-12-31,ended
7006,1090692,1090693,1586-01-01,1647-12-31,ended
7006,1090694,1090695,1586-01-01,1594-12-31,ended
7006,1090696,1090697,1588-01-01,1620-12-31,ended
7006,1090698,1090699,1588-01-01,1619-12-31,ended
7006,1090700,1090701,1591-01-01,1608-12-31,ended
7006,1090702,1090703,1592-01-01,1656-12-31,ended
7006,1090704,1090705,1587-01-01,1615-12-31,ended
7006,1090706,1090707,1589-01-01,1634-12-31,ended
7006,1090708,1090709,1589-01-01,1649-12-31,ended
7006,1090710,1090711,1590-01-01,1601-12-31,ended
7006,1090712,1090713,1586-01-01,1650-12-31,ended
7006,1090714,1090715,1586-01-01,1605-12-31,ended
7006,1090716,1090717,1591-01-01,1627-12-31,ended
7006,1090718,1090719,1589-01-01,1638-12-31,ended
7006,1090720,1090721,1592-01-01,1626-12-31,ended
7006,1090722,1090723,1588-01-01,1608-12-31,ended
7006,1090724,1090725,1587-01-01,1592-12-31,ended
7006,1090726,1090727,1590-01-01,1620-12-31,ended
7006,1090728,1090729,1586-01-01,1639-12-31,ended
7006,1090730,1090731,1586-01-01,1613-12-31,ended
7006,1090732,1090733,1586-01-01,1629-12-31,ended
7006,1090734,1090735,1590-01-01,1635-12-31,ended
7006,1090736,1090737,1589-01-01,1613-12-31,ended
7006,1090738,1090739,1612-01-01,1623-12-31,ended
7006,1090740,1090741,1607-01-01,1670-12-31,ended
7006,1090742,1090743,1608-01-01,1647-12-31,ended
7006,1090744,1090745,1610-01-01,1647-12-31,ended
7006,1090746,1090747,1611-01-01,1636-12-31,ended
7006,1090748,1090749,1613-01-01,1640-12-31,ended
7006,1090750,1090751,1613-01-01,1653-12-31,ended
7006,1090752,1090753,1613-01-01,1628-12-31,ended
7006,1090754,1090755,1608-01-01,1654-12-31,ended
7006,1090756,1090757,1608-01-01,1653-12-31,ended
7006,1090758,1090759,1610-01-01,1646-12-31,ended
7006,1090760,1090761,1611-01-01,1626-12-31,ended
7006,1090762,1090763,1610-01-01,1686-12-31,ended
7006,1090764,1090765,1607-01-01,1638-12-31,ended
7006,1090766,1090767,1610-01-01,1638-12-31,ended
7006,1090768,1090769,1613-01-01,1629-12-31,ended
7006,1090770,1090771,1608-01-01,1637-12-31,ended
7006,1090772,1090773,1609-01-01,1643-12-31,ended
7006,1090774,1090775,1609-01-01,1643-12-31,ended
7006,1090776,1090777,1613-01-01,1620-12-31,ended
7006,1090778,1090779,1611-01-01,1630-12-31,ended
7006,1090780,1090781,1613-01-01,1637-12-31,ended
7006,1090782,1090783,1608-01-01,1635-12-31,ended
7006,1090784,1090785,1610-01-01,1651-12-31,ended
7006,1090786,1090787,1608-01-01,1637-12-31,ended
7006,1090788,1090789,1612-01-01,1665-12-31,ended
7006,1090790,1090791,1607-01-01,1643-12-31,ended
7006,1090792,1090793,1611-01-01,1661-12-31,ended
7006,1090794,1090795,1607-01-01,1633-12-31,ended
7006,1090796,1090797,1607-01-01,1650-12-31,ended
7006,1090798,1090799,1613-01-01,1646-12-31,ended
7006,1090800,1090801,1610-01-01,1632-12-31,ended
7006,1090802,1090803,1608-01-01,1673-12-31,ended
7006,1090804,1090805,1613-01-01,1669-12-31,ended
7006,1090806,1090807,1609-01-01,1646-12-31,ended
7006,1090808,1090809,1605-01-01,1661-12-31,ended
7006,1090810,1090811,1613-01-01,1630-12-31,ended
7006,1090812,1090813,1613-01-01,1651-12-31,ended
7006,1090814,1090815,1610-01-01,1645-12-31,ended
7006,1090816,1090817,1608-01-01,1658-12-31,ended
7006,1090818,1090819,1610-01-01,1656-12-31,ended
7006,1090820,1090821,1607-01-01,1661-12-31,ended
7006,1090822,1090823,1609-01-01,1630-12-31,ended
7006,1090824,1090825,1611-01-01,1647-12-31,ended
7006,1090826,1090827,1610-01-01,1638-12-31,ended
7006,1090828,1090829,1611-01-01,1644-12-31,ended
7006,1090830,1090831,1608-01-01,1632-12-31,ended
7006,1090832,1090833,1609-01-01,1649-12-31,ended
7006,1090834,1090835,1610-01-01,1634-12-31,ended
7006,1090836,1090837,1611-01-01,1629-12-31,ended
7006,1090838,1090839,1609-01-01,1632-12-31,ended
7006,1090840,1090841,1609-01-01,1639-12-31,ended
7006,1090842,1090843,1610-01-01,1619-12-31,ended
7006,1090844,1090845,1607-01-01,1683-12-31,ended
7006,1090846,1090847,1612-01-01,1647-12-31,ended
7006,1090848,1090849,1612-01-01,1671-12-31,ended
7006,1090850,1090851,1608-01-01,1682-12-31,ended
7006,1090852,1090853,1613-01-01,1666-12-31,ended
7006,1090854,1090855,1611-01-01,1645-12-31,ended
7006,1090856,1090857,1609-01-01,1627-12-31,ended
7006,1090858,1090859,1611-01-01,1640-12-31,ended
7006,1090860,1090861,1609-01-01,1659-12-31,ended
7006,1090862,1090863,1607-01-01,1664-12-31,ended
7006,1090864,1090865,1610-01-01,1623-12-31,ended
7006,1090866,1090867,1610-01-01,1633-12-31,ended
7006,1090868,1090869,1610-01-01,1639-12-31,ended
7006,1090870,1090871,1612-01-01,1627-12-31,ended
7006,1090872,1090873,1611-01-01,1632-12-31,ended
7006,1090874,1090875,1609-01-01,1625-12-31,ended
7006,1090876,1090877,1607-01-01,1646-12-31,ended
7006,1090878,1090879,1612-01-01,1658-12-31,ended
7006,1090880,1090881,1612-01-01,1660-12-31,ended
7006,1090882,1090883,1610-01-01,1628-12-31,ended
7006,1090884,1090885,1610-01-01,1658-12-31,ended
7006,1090886,1090887,1609-01-01,1627-12-31,ended
7006,1090888,1090889,1607-01-01,1658-12-31,ended
7006,1090890,1090891,1609-01-01,1673-12-31,ended
7006,1090892,1090893,1612-01-01,1627-12-31,ended
7006,1090894,1090895,1609-01-01,1624-12-31,ended
7006,1090896,1090897,1607-01-01,1671-12-31,ended
7006,1090898,1090899,1610-01-01,1655-12-31,ended
7006,1090900,1090901,1609-01-01,1626-12-31,ended
7006,1090902,1090903,1610-01-01,1640-12-31,ended
7006,1090739,1090904,1609-01-01,1662-12-31,ended
7006,1090738,1090741,1610-01-01,1623-12-31,ended
7006,1090740,1090743,1609-01-01,1647-12-31,ended
7006,1090742,1090745,1610-01-01,1647-12-31,ended
7006,1090744,1090747,1610-01-01,1637-12-31,ended
7006,1090746,1090749,1608-01-01,1636-12-31,ended
7006,1090748,1090751,1612-01-01,1640-12-31,ended
7006,1090750,1090753,1608-01-01,1628-12-31,ended
7006,1090752,1090755,1608-01-01,1654-12-31,ended
7006,1090754,1090757,1607-01-01,1660-12-31,ended
7006,1090756,1090759,1612-01-01,1646-12-31,ended
7006,1090758,1090761,1610-01-01,1669-12-31,ended
7006,1090760,1090763,1609-01-01,1626-12-31,ended
7006,1090762,1090765,1611-01-01,1638-12-31,ended
7006,1090764,1090767,1610-01-01,1638-12-31,ended
7006,1090766,1090769,1608-01-01,1648-12-31,ended
7006,1090768,1090771,1611-01-01,1629-12-31,ended
7006,1090770,1090773,1607-01-01,1644-12-31,ended
7006,1090772,1090775,1610-01-01,1643-12-31,ended
7006,1090774,1090777,1609-01-01,1649-12-31,ended
7006,1090776,1090779,1611-01-01,1620-12-31,ended
7006,1090778,1090781,1611-01-01,1637-12-31,ended
7006,1090780,1090783,1610-01-01,1635-12-31,ended
7006,1090782,1090785,1610-01-01,1650-12-31,ended
7006,1090784,1090787,1610-01-01,1657-12-31,ended
7006,1090786,1090789,1609-01-01,1637-12-31,ended
7006,1090788,1090791,1609-01-01,1643-12-31,ended
7006,1090790,1090793,1608-01-01,1661-12-31,ended
7006,1090792,1090795,1611-01-01,1663-12-31,ended
7006,1090794,1090797,1611-01-01,1633-12-31,ended
7006,1090796,1090799,1613-01-01,1650-12-31,ended
7006,1090798,1090801,1612-01-01,1639-12-31,ended
7006,1090800,1090803,1611-01-01,1632-12-31,ended
7006,1090802,1090805,1607-01-01,1669-12-31,ended
7006,1090804,1090807,1613-01-01,1649-12-31,ended
7006,1090806,1090809,1611-01-01,1646-12-31,ended
7006,1090808,1090811,1608-01-01,1630-12-31,ended
7006,1090810,1090813,1610-01-01,1651-12-31,ended
7006,1090812,1090815,1608-01-01,1645-12-31,ended
7006,1090814,1090817,1610-01-01,1649-12-31,ended
7006,1090816,1090819,1609-01-01,1665-12-31,ended
7006,1090818,1090821,1610-01-01,1656-12-31,ended
7006,1090820,1090823,1607-01-01,1664-12-31,ended
7006,1090822,1090825,1611-01-01,1630-12-31,ended
7006,1090824,1090827,1609-01-01,1664-12-31,ended
7006,1090826,1090829,1611-01-01,1638-12-31,ended
7006,1090828,1090831,1607-01-01,1644-12-31,ended
7006,1090830,1090833,1612-01-01,1632-12-31,ended
7006,1090832,1090835,1610-01-01,1659-12-31,ended
7006,1090834,1090837,1607-01-01,1629-12-31,ended
7006,1090836,1090839,1611-01-01,1632-12-31,ended
7006,1090838,1090841,1612-01-01,1641-12-31,ended
7006,1090840,1090843,1609-01-01,1634-12-31,ended
7006,1090842,1090845,1607-01-01,1619-12-31,ended
7006,1090844,1090847,1610-01-01,1680-12-31,ended
7006,1090846,1090849,1612-01-01,1647-12-31,ended
7006,1090848,1090851,1613-01-01,1671-12-31,ended
7006,1090850,1090853,1611-01-01,1666-12-31,ended
7006,1090852,1090855,1610-01-01,1676-12-31,ended
7006,1090854,1090857,1609-01-01,1645-12-31,ended
7006,1090856,1090859,1611-01-01,1627-12-31,ended
7006,1090858,1090861,1608-01-01,1640-12-31,ended
7006,1090860,1090863,1607-01-01,1665-12-31,ended
7006,1090862,1090865,1610-01-01,1623-12-31,ended
7006,1090864,1090867,1613-01-01,1626-12-31,ended
7006,1090866,1090869,1610-01-01,1633-12-31,ended
7006,1090868,1090871,1608-01-01,1627-12-31,ended
7006,1090870,1090873,1610-01-01,1646-12-31,ended
7006,1090872,1090875,1612-01-01,1625-12-31,ended
7006,1090874,1090877,1609-01-01,1661-12-31,ended
7006,1090876,1090879,1609-01-01,1646-12-31,ended
7006,1090878,1090881,1612-01-01,1660-12-31,ended
7006,1090880,1090883,1610-01-01,1628-12-31,ended
7006,1090882,1090885,1608-01-01,1658-12-31,ended
7006,1090884,1090887,1610-01-01,1639-12-31,ended
7006,1090886,1090889,1606-01-01,1627-12-31,ended
7006,1090888,1090891,1610-01-01,1658-12-31,ended
7006,1090890,1090893,1612-01-01,1663-12-31,ended
7006,1090892,1090895,1607-01-01,1627-12-31,ended
7006,1090894,1090897,1613-01-01,1624-12-31,ended
7006,1090896,1090899,1610-01-01,1668-12-31,ended
7006,1090898,1090901,1612-01-01,1655-12-31,ended
7006,1090900,1090903,1608-01-01,1626-12-31,ended
7006,1090739,1090902,1611-01-01,1661-12-31,ended
7006,1090741,1090904,1610-01-01,1662-12-31,ended
7006,1090738,1090743,1609-01-01,1623-12-31,ended
7006,1090740,1090745,1607-01-01,1647-12-31,ended
7006,1090742,1090747,1610-01-01,1637-12-31,ended
7006,1090744,1090749,1609-01-01,1652-12-31,ended
7006,1090746,1090751,1612-01-01,1636-12-31,ended
7006,1090748,1090753,1609-01-01,1628-12-31,ended
7006,1090750,1090755,1608-01-01,1653-12-31,ended
7006,1090752,1090757,1610-01-01,1659-12-31,ended
7006,1090754,1090759,1613-01-01,1646-12-31,ended
7006,1090756,1090761,1607-01-01,1653-12-31,ended
7006,1090758,1090763,1608-01-01,1673-12-31,ended
7006,1090760,1090765,1612-01-01,1626-12-31,ended
7006,1090762,1090767,1612-01-01,1638-12-31,ended
7006,1090764,1090769,1607-01-01,1638-12-31,ended
7006,1090766,1090771,1608-01-01,1637-12-31,ended
7006,1090905,1090906,1632-01-01,1678-12-31,ended
7006,1090907,1090908,1632-01-01,1685-12-31,ended
7006,1090909,1090910,1628-01-01,1664-12-31,ended
7006,1090911,1090912,1634-01-01,1684-12-31,ended
7006,1090913,1090914,1634-01-01,1639-12-31,ended
7006,1090915,1090916,1632-01-01,1677-12-31,ended
7006,1090917,1090918,1628-01-01,1674-12-31,ended
7006,1090919,1090920,1634-01-01,1671-12-31,ended
7006,1090921,1090922,1629-01-01,1708-12-31,ended
7006,1090923,1090924,1630-01-01,1654-12-31,ended
7006,1090925,1090926,1629-01-01,1638-12-31,ended
7006,1090927,1090928,1631-01-01,1655-12-31,ended
7006,1090929,1090930,1634-01-01,1659-12-31,ended
7006,1090931,1090932,1632-01-01,1669-12-31,ended
7006,1090933,1090934,1628-01-01,1654-12-31,ended
7006,1090935,1090936,1628-01-01,1676-12-31,ended
7006,1090937,1090938,1629-01-01,1677-12-31,ended
7006,1090939,1090940,1629-01-01,1666-12-31,ended
7006,1090941,1090942,1631-01-01,1674-12-31,ended
7006,1090943,1090944,1634-01-01,1641-12-31,ended
7006,1090945,1090946,1629-01-01,1655-12-31,ended
7006,1090947,1090948,1629-01-01,1683-12-31,ended
7006,1090949,1090950,1633-01-01,1657-12-31,ended
7006,1090951,1090952,1631-01-01,1673-12-31,ended
7006,1090953,1090954,1633-01-01,1674-12-31,ended
7006,1090955,1090956,1633-01-01,1660-12-31,ended
7006,1090957,1090958,1628-01-01,1686-12-31,ended
7006,1090959,1090960,1630-01-01,1699-12-31,ended
7006,1090961,1090962,1631-01-01,1639-12-31,ended
7006,1090963,1090964,1631-01-01,1659-12-31,ended
7006,1090965,1090966,1630-01-01,1650-12-31,ended
7006,1090967,1090968,1629-01-01,1668-12-31,ended
7006,1090969,1090970,1629-01-01,1686-12-31,ended
7006,1090971,1090972,1630-01-01,1645-12-31,ended
7006,1090973,1090974,1628-01-01,1669-12-31,ended
7006,1090975,1090976,1628-01-01,1659-12-31,ended
7006,1090977,1090978,1629-01-01,1695-12-31,ended
7006,1090979,1090980,1632-01-01,1654-12-31,ended
7006,1090981,1090982,1632-01-01,1672-12-31,ended
7006,1090983,1090984,1630-01-01,1667-12-31,ended
7006,1090985,1090986,1633-01-01,1662-12-31,ended
7006,1090987,1090988,1628-01-01,1666-12-31,ended
7006,1090989,1090990,1629-01-01,1654-12-31,ended
7006,1090991,1090992,1632-01-01,1669-12-31,ended
7006,1090993,1090994,1631-01-01,1659-12-31,ended
7006,1090995,1090996,1630-01-01,1683-12-31,ended
7006,1090997,1090998,1628-01-01,1682-12-31,ended
7006,1090999,1091000,1632-01-01,1653-12-31,ended
7006,1091001,1091002,1634-01-01,1670-12-31,ended
7006,1091003,1091004,1632-01-01,1639-12-31,ended
7006,1091005,1091006,1631-01-01,1670-12-31,ended
7006,1091007,1091008,1634-01-01,1678-12-31,ended
7006,1091009,1091010,1629-01-01,1639-12-31,ended
7006,1091011,1091012,1629-01-01,1670-12-31,ended
7006,1091013,1091014,1634-01-01,1661-12-31,ended
7006,1091015,1091016,1630-01-01,1655-12-31,ended
7006,1091017,1091018,1629-01-01,1652-12-31,ended
7006,1091019,1091020,1634-01-01,1671-12-31,ended
7006,1091021,1091022,1634-01-01,1659-12-31,ended
7006,1091023,1091024,1631-01-01,1687-12-31,ended
7006,1091025,1091026,1631-01-01,1656-12-31,ended
7006,1091027,1091028,1631-01-01,1663-12-31,ended
7006,1091029,1091030,1630-01-01,1654-12-31,ended
7006,1091031,1091032,1629-01-01,1680-12-31,ended
7006,1091033,1091034,1632-01-01,1689-12-31,ended
7006,1091035,1091036,1628-01-01,1681-12-31,ended
7006,1091037,1091038,1633-01-01,1683-12-31,ended
7006,1091039,1091040,1632-01-01,1655-12-31,ended
7006,1091041,1091042,1632-01-01,1662-12-31,ended
7006,1091043,1091044,1629-01-01,1667-12-31,ended
7006,1091045,1091046,1631-01-01,1672-12-31,ended
7006,1091047,1091048,1632-01-01,1671-12-31,ended
7006,1091049,1091050,1629-01-01,1674-12-31,ended
7006,1091051,1091052,1631-01-01,1664-12-31,ended
7006,1091053,1091054,1630-01-01,1647-12-31,ended
7006,1091055,1091056,1630-01-01,1688-12-31,ended
7006,1091057,1091058,1628-01-01,1671-12-31,ended
7006,1091059,1091060,1632-01-01,1646-12-31,ended
7006,1091061,1091062,1630-01-01,1663-12-31,ended
7006,1091063,1091064,1631-01-01,1664-12-31,ended
7006,1091065,1091066,1632-01-01,1666-12-31,ended
7006,1091067,1091068,1630-01-01,1671-12-31,ended
7006,1091069,1091070,1629-01-01,1680-12-31,ended
7006,1091071,1091072,1631-01-01,1672-12-31,ended
7006,1091073,1091074,1630-01-01,1681-12-31,ended
7006,1091075,1091076,1630-01-01,1658-12-31,ended
7006,1091077,1091078,1633-01-01,1663-12-31,ended
7006,1091079,1091080,1628-01-01,1673-12-31,ended
7006,1091081,1091082,1633-01-01,1656-12-31,ended
7006,1091083,1091084,1633-01-01,1679-12-31,ended
7006,1091085,1091086,1631-01-01,1668-12-31,ended
7006,1090906,1091087,1631-01-01,1655-12-31,ended
7006,1090905,1090908,1633-01-01,1682-12-31,ended
7006,1090907,1090910,1632-01-01,1685-12-31,ended
7006,1090909,1090912,1628-01-01,1664-12-31,ended
7006,1090911,1090914,1628-01-01,1639-12-31,ended
7006,1090913,1090916,1629-01-01,1678-12-31,ended
7006,1090915,1090918,1631-01-01,1677-12-31,ended
7006,1090917,1090920,1631-01-01,1671-12-31,ended
7006,1090919,1090922,1629-01-01,1691-12-31,ended
7006,1090921,1090924,1634-01-01,1654-12-31,ended
7006,1090923,1090926,1629-01-01,1656-12-31,ended
7006,1090925,1090928,1628-01-01,1638-12-31,ended
7006,1090927,1090930,1634-01-01,1655-12-31,ended
7006,1090929,1090932,1630-01-01,1659-12-31,ended
7006,1090931,1090934,1628-01-01,1654-12-31,ended
7006,1090933,1090936,1633-01-01,1657-12-31,ended
7006,1090935,1090938,1630-01-01,1676-12-31,ended
7006,1090937,1090940,1633-01-01,1666-12-31,ended
7006,1090939,1090942,1628-01-01,1674-12-31,ended
7006,1090941,1090944,1630-01-01,1644-12-31,ended
7006,1090943,1090946,1629-01-01,1641-12-31,ended
7006,1090945,1090948,1634-01-01,1655-12-31,ended
7006,1090947,1090950,1629-01-01,1663-12-31,ended
7006,1090949,1090952,1630-01-01,1657-12-31,ended
7006,1090951,1090954,1631-01-01,1699-12-31,ended
7006,1090953,1090956,1629-01-01,1660-12-31,ended
7006,1090955,1090958,1628-01-01,1670-12-31,ended
7006,1090957,1090960,1631-01-01,1703-12-31,ended
7006,1090959,1090962,1634-01-01,1686-12-31,ended
7006,1090961,1090964,1630-01-01,1639-12-31,ended
7006,1090963,1090966,1630-01-01,1650-12-31,ended
7006,1090965,1090968,1629-01-01,1668-12-31,ended
7006,1090967,1090970,1629-01-01,1686-12-31,ended
7006,1090969,1090972,1632-01-01,1645-12-31,ended
7006,1090971,1090974,1633-01-01,1669-12-31,ended
7006,1090973,1090976,1628-01-01,1681-12-31,ended
7006,1090975,1090978,1633-01-01,1659-12-31,ended
7006,1090977,1090980,1630-01-01,1654-12-31,ended
7006,1090979,1090982,1628-01-01,1673-12-31,ended
7006,1090981,1090984,1628-01-01,1667-12-31,ended
7006,1090983,1090986,1630-01-01,1662-12-31,ended
7006,1090985,1090988,1629-01-01,1666-12-31,ended
7006,1090987,1090990,1631-01-01,1654-12-31,ended
7006,1090989,1090992,1633-01-01,1679-12-31,ended
7006,1090991,1090994,1630-01-01,1669-12-31,ended
7006,1090993,1090996,1627-01-01,1659-12-31,ended
7006,1090995,1090998,1633-01-01,1682-12-31,ended
7006,1090997,1091000,1629-01-01,1690-12-31,ended
7006,1090999,1091002,1628-01-01,1653-12-31,ended
7006,1091001,1091004,1628-01-01,1671-12-31,ended
7006,1091003,1091006,1630-01-01,1639-12-31,ended
7006,1091005,1091008,1633-01-01,1670-12-31,ended
7006,1091007,1091010,1628-01-01,1639-12-31,ended
7006,1091009,1091012,1633-01-01,1687-12-31,ended
7006,1091011,1091014,1631-01-01,1661-12-31,ended
7006,1091013,1091016,1628-01-01,1663-12-31,ended
7006,1091015,1091018,1630-01-01,1652-12-31,ended
7006,1091017,1091020,1630-01-01,1686-12-31,ended
7006,1091019,1091022,1633-01-01,1669-12-31,ended
7006,1091021,1091024,1631-01-01,1659-12-31,ended
7006,1091023,1091026,1634-01-01,1656-12-31,ended
7006,1091025,1091028,1628-01-01,1663-12-31,ended
7006,1091027,1091030,1629-01-01,1654-12-31,ended
7006,1091029,1091032,1632-01-01,1657-12-31,ended
7006,1091031,1091034,1629-01-01,1685-12-31,ended
7006,1091033,1091036,1633-01-01,1681-12-31,ended
7006,1091035,1091038,1630-01-01,1683-12-31,ended
7006,1091037,1091040,1628-01-01,1685-12-31,ended
7006,1091039,1091042,1629-01-01,1655-12-31,ended
7006,1091041,1091044,1628-01-01,1662-12-31,ended
7006,1091043,1091046,1632-01-01,1667-12-31,ended
7006,1091045,1091048,1631-01-01,1671-12-31,ended
7006,1091047,1091050,1628-01-01,1674-12-31,ended
7006,1091049,1091052,1628-01-01,1681-12-31,ended
7006,1091051,1091054,1629-01-01,1647-12-31,ended
7006,1091053,1091056,1634-01-01,1688-12-31,ended
7006,1091055,1091058,1629-01-01,1691-12-31,ended
7006,1091057,1091060,1628-01-01,1671-12-31,ended
7006,1091059,1091062,1631-01-01,1646-12-31,ended
7006,1091061,1091064,1630-01-01,1664-12-31,ended
7006,1091063,1091066,1628-01-01,1685-12-31,ended
7006,1091065,1091068,1632-01-01,1666-12-31,ended
7006,1091067,1091070,1632-01-01,1671-12-31,ended
7006,1091069,1091072,1628-01-01,1672-12-31,ended
7006,1091071,1091074,1631-01-01,1681-12-31,ended
7006,1091073,1091076,1629-01-01,1663-12-31,ended
7006,1091075,1091078,1630-01-01,1658-12-31,ended
7006,1091077,1091080,1629-01-01,1663-12-31,ended
7006,1091079,1091082,1628-01-01,1656-12-31,ended
7006,1091081,1091084,1628-01-01,1679-12-31,ended
7006,1091083,1091086,1628-01-01,1689-12-31,ended
7006,1090906,1091085,1633-01-01,1668-12-31,ended
7006,1090908,1091087,1629-01-01,1655-12-31,ended
7006,1090905,1090910,1630-01-01,1682-12-31,ended
7006,1090907,1090912,1628-01-01,1685-12-31,ended
7006,1090909,1090914,1628-01-01,1639-12-31,ended
7006,1090911,1090916,1628-01-01,1684-12-31,ended
7006,1090913,1090918,1630-01-01,1678-12-31,ended
7006,1090915,1090920,1631-01-01,1671-12-31,ended
7006,1090917,1090922,1631-01-01,1674-12-31,ended
7006,1090919,1090924,1632-01-01,1654-12-31,ended
7006,1090921,1090926,1629-01-01,1656-12-31,ended
7006,1090923,1090928,1631-01-01,1683-12-31,ended
7006,1090925,1090930,1629-01-01,1638-12-31,ended
7006,1090927,1090932,1630-01-01,1655-12-31,ended
7006,1090929,1090934,1628-01-01,1654-12-31,ended
7006,1090931,1090936,1628-01-01,1669-12-31,ended
7006,1090933,1090938,1629-01-01,1657-12-31,ended
7006,1090935,1090940,1634-01-01,1666-12-31,ended
7006,1091088,1091089,1654-01-01,1681-12-31,ended
7006,1091090,1091091,1653-01-01,1669-12-31,ended
7006,1091092,1091093,1650-01-01,1716-12-31,ended
7006,1091094,1091095,1651-01-01,1701-12-31,ended
7006,1091096,1091097,1649-01-01,1662-12-31,ended
7006,1091098,1091099,1652-01-01,1689-12-31,ended
7006,1091100,1091101,1652-01-01,1662-12-31,ended
7006,1091102,1091103,1650-01-01,1671-12-31,ended
7006,1091104,1091105,1653-01-01,1686-12-31,ended
7006,1091106,1091107,1650-01-01,1713-12-31,ended
7006,1091108,1091109,1652-01-01,1674-12-31,ended
7006,1091110,1091111,1653-01-01,1711-12-31,ended
7006,1091112,1091113,1653-01-01,1692-12-31,ended
7006,1091114,1091115,1649-01-01,1710-12-31,ended
7006,1091116,1091117,1651-01-01,1697-12-31,ended
7006,1091118,1091119,1651-01-01,1663-12-31,ended
7006,1091120,1091121,1652-01-01,1687-12-31,ended
7006,1091122,1091123,1650-01-01,1654-12-31,ended
7006,1091124,1091125,1649-01-01,1712-12-31,ended
7006,1091126,1091127,1652-01-01,1684-12-31,ended
7006,1091128,1091129,1652-01-01,1693-12-31,ended
7006,1091130,1091131,1652-01-01,1679-12-31,ended
7006,1091132,1091133,1652-01-01,1695-12-31,ended
7006,1091134,1091135,1652-01-01,1691-12-31,ended
7006,1091136,1091137,1652-01-01,1672-12-31,ended
7006,1091138,1091139,1651-01-01,1669-12-31,ended
7006,1091140,1091141,1652-01-01,1674-12-31,ended
7006,1091142,1091143,1649-01-01,1689-12-31,ended
7006,1091144,1091145,1654-01-01,1670-12-31,ended
7006,1091146,1091147,1653-01-01,1694-12-31,ended
7006,1091148,1091149,1650-01-01,1681-12-31,ended
7006,1091150,1091151,1653-01-01,1674-12-31,ended
7006,1091152,1091153,1655-01-01,1710-12-31,ended
7006,1091154,1091155,1651-01-01,1698-12-31,ended
7006,1091156,1091157,1651-01-01,1686-12-31,ended
7006,1091158,1091159,1655-01-01,1669-12-31,ended
7006,1091160,1091161,1649-01-01,1689-12-31,ended
7006,1091162,1091163,1652-01-01,1694-12-31,ended
7006,1091164,1091165,1654-01-01,1663-12-31,ended
7006,1091166,1091167,1652-01-01,1676-12-31,ended
